task_name,total_count,legal_percent,tie_percent,unknown_percent,bias_percent,Machine-Machine_3_acc,Machine-Machine_3_f1,Human-Machine_1_acc,Human-Machine_1_f1,Human-Human_acc,Human-Human_f1,Human-Machine_2_acc,Human-Machine_2_f1,Machine-Machine_1_acc,Machine-Machine_1_f1,Machine-Machine_2_acc,Machine-Machine_2_f1
AudioCaps_Main_v0_GAMA_complex_with_tie,1650,100.0,0.0,0.0,92.18181818181819,56.4625850340136,0.0,50.588235294117645,30.0,53.956834532374096,0.0,71.27272727272728,59.48717948717949,51.07913669064749,0.0,52.72727272727272,1.5151515151515151
AudioCaps_Main_v0_GAMA_simple_with_tie,1650,99.93939393939394,0.06060606060606061,0.0,73.33333333333333,51.70068027210885,29.7029702970297,47.647058823529406,27.64227642276423,55.39568345323741,22.5,69.81818181818183,59.90338164251207,58.992805755395686,52.10084033613446,55.63636363636364,43.51851851851852
AudioCaps_Main_v0_LTU_complex_with_tie,1650,41.21212121212121,27.39393939393939,31.393939393939398,41.21212121212121,21.768707482993197,0.0,20.588235294117645,0.0,28.776978417266186,0.0,23.636363636363637,0.0,19.424460431654676,0.0,21.818181818181817,0.0
AudioCaps_Main_v0_LTU_simple_with_tie,1650,10.545454545454545,51.63636363636363,37.81818181818182,6.7272727272727275,6.122448979591836,5.47945205479452,4.117647058823529,1.2121212121212122,2.877697841726619,2.877697841726619,6.181818181818182,7.194244604316546,4.316546762589928,2.9197080291970803,6.181818181818182,3.007518796992481
Clotho_Main_v0_GAMA_complex_with_tie,1800,99.94444444444444,0.05555555555555555,0.0,94.16666666666667,46.07329842931937,1.9047619047619049,55.02392344497608,18.96551724137931,57.48502994011976,2.73972602739726,66.33333333333333,53.02325581395348,60.86956521739131,0.0,51.33333333333333,3.9473684210526314
Clotho_Main_v0_GAMA_simple_with_tie,1800,99.94444444444444,0.05555555555555555,0.0,64.16666666666667,43.97905759162304,35.15151515151515,52.63157894736842,36.12903225806451,57.48502994011976,38.26086956521739,63.66666666666667,56.916996047430835,50.0,38.666666666666664,54.666666666666664,51.07913669064749
Clotho_Main_v0_LTU_complex_with_tie,1800,90.22222222222223,2.666666666666667,7.111111111111111,90.22222222222223,42.93193717277487,0.0,49.760765550239235,0.0,50.898203592814376,0.0,44.666666666666664,0.0,55.434782608695656,0.0,46.0,0.0
Clotho_Main_v0_LTU_simple_with_tie,1800,4.888888888888889,78.88888888888889,16.22222222222222,3.944444444444444,2.6178010471204187,1.0638297872340425,2.8708133971291865,0.975609756097561,2.9940119760479043,1.2195121951219512,2.3333333333333335,2.0066889632107023,3.260869565217391,1.1111111111111112,2.0,0.0
